sseqid	Category
-VFG024914-gb|WP_004187526-	Adherence
-VFG024917-gb|WP_004187526-	Adherence
-VFG024918-gb|WP_004187526-	Adherence
-VFG024919-gb|WP_004187526-	Adherence
-VFG024921-gb|WP_009896023-	Adherence
-VFG024922-gb|WP_012339976-	Adherence
-VFG024923-gb|WP_004201193-	Adherence
-VFG024927-gb|WP_004528884-	Adherence
-VFG024928-gb|WP_011853506-	Adherence
-VFG024930-gb|WP_009896022-	Adherence
-VFG024931-gb|WP_012339974-	Adherence
-VFG024932-gb|WP_004188450-	Adherence
-VFG024935-gb|WP_004530617-	Adherence
-VFG024936-gb|WP_004530617-	Adherence
-VFG024937-gb|WP_004530617-	Adherence
-VFG024939-gb|WP_009896020-	Adherence
-VFG024940-gb|WP_004205269-	Adherence
-VFG024941-gb|WP_011857831-	Adherence
-VFG024942-gb|WP_011857831-	Adherence
-VFG024943-gb|WP_004536696-	Adherence
-VFG024944-gb|WP_004528072-	Adherence
-VFG024945-gb|WP_011852981-	Adherence
-VFG024947-gb|WP_011325557-	Adherence
-VFG042668-gb|WP_006485047-	Adherence
-VFG042669-gb|WP_006485030-	Adherence
-VFG042670-gb|WP_006485049-	Adherence
-VFG042671-gb|WP_006485017-	Adherence
-VFG042672-gb|WP_006485012-	Adherence
-VFG042673-gb|WP_006485048-	Adherence
-VFG042674-gb|WP_006485025-	Adherence
-VFG042964-gb|WP_004188293-	Adherence
-VFG042965-gb|WP_004188396-	Adherence
-VFG042966-gb|WP_004536546-	Adherence
-VFG001931-gb|YP_002344858-	Adherence
-VFG001983-gb|YP_002344319-	Adherence
-VFG001984-gb|YP_002344378-	Adherence
-VFG001985-gb|YP_002344650-	Adherence
-VFG011637-gb|WP_002867450-	Adherence
-VFG011638-gb|WP_002865903-	Adherence
-VFG011639-gb|WP_011732101-	Adherence
-VFG011641-gb|WP_002867241-	Adherence
-VFG011642-gb|WP_002869202-	Adherence
-VFG011643-gb|WP_011731796-	Adherence
-VFG011645-gb|WP_002867414-	Adherence
-VFG011646-gb|WP_009882608-	Adherence
-VFG011648-gb|WP_011049917-	Adherence
-VFG011649-gb|WP_009882848-	Adherence
-VFG011650-gb|WP_011731799-	Adherence
-VFG011651-gb|WP_011731800-	Adherence
-VFG017733-gb|WP_011990106-	Adherence
-VFG017734-gb|WP_011990805-	Adherence
-VFG017735-gb|WP_011990037-	Adherence
-VFG017736-gb|WP_011989776-	Adherence
-VFG017965-gb|WP_002865903-	Adherence
-VFG017966-gb|WP_002867041-	Adherence
-VFG017967-gb|WP_002866031-	Adherence
-VFG017968-gb|WP_012006745-	Adherence
-VFG043472-gb|YP_002344670-	Adherence
-VFG043537-gb|YP_002344026-	Adherence
-VFG042295-gb|WP_010883178-	Adherence
-VFG042296-gb|WP_010883596-	Adherence
-VFG043572-gb|NP_219955-	Adherence
-VFG043573-gb|NP_219906-	Adherence
-VFG043574-gb|NP_220200-	Adherence
-VFG051288-gb|WP_010231239.1-	Adherence
-VFG051289-gb|WP_009872639.1-	Adherence
-VFG051290-gb|WP_009871764.1-	Adherence
-VFG051291-gb|NP_219922.1-	Adherence
-VFG051292-gb|WP_009872639.1-	Adherence
-VFG051293-gb|WP_011096895.1-	Adherence
-VFG051294-gb|WP_011006176.1-	Adherence
-VFG051295-gb|WP_011458350.1-	Adherence
-VFG051296-gb|WP_010883177.1-	Adherence
-VFG051298-gb|WP_010895334.1-	Adherence
-VFG051300-gb|WP_010231242.1-	Adherence
-VFG051301-gb|WP_009873792.1-	Adherence
-VFG051302-gb|WP_011324726.1-	Adherence
-VFG051303-gb|NP_219923.1-	Adherence
-VFG051304-gb|WP_012263652.1-	Adherence
-VFG051305-gb|WP_011096894.1-	Adherence
-VFG051306-gb|WP_011006175.1-	Adherence
-VFG051307-gb|WP_011458351.1-	Adherence
-VFG051308-gb|WP_010895335.1-	Adherence
-VFG051310-gb|WP_010883178.1-	Adherence
-VFG051311-gb|WP_010231245.1-	Adherence
-VFG051312-gb|WP_009873793.1-	Adherence
-VFG051313-gb|WP_011324727.1-	Adherence
-VFG051314-gb|NP_219924.1-	Adherence
-VFG051315-gb|WP_012263653.1-	Adherence
-VFG051316-gb|WP_010229791.1-	Adherence
-VFG051317-gb|WP_009873422.1-	Adherence
-VFG051318-gb|WP_011324878.1-	Adherence
-VFG051319-gb|NP_220332.1-	Adherence
-VFG051320-gb|WP_009873422.1-	Adherence
-VFG051321-gb|WP_011097327.1-	Adherence
-VFG051322-gb|WP_011006761.1-	Adherence
-VFG051323-gb|WP_011457763.1-	Adherence
-VFG051325-gb|WP_010895395.1-	Adherence
-VFG051326-gb|WP_010883596.1-	Adherence
-VFG051327-gb|WP_010229972.1-	Adherence
-VFG051328-gb|WP_009873476.1-	Adherence
-VFG051329-gb|WP_011324912.1-	Adherence
-VFG051330-gb|NP_220391.1-	Adherence
-VFG051331-gb|WP_009873476.1-	Adherence
-VFG051332-gb|WP_011096945.1-	Adherence
-VFG051333-gb|WP_011096946.1-	Adherence
-VFG051334-gb|WP_011096947.1-	Adherence
-VFG051335-gb|WP_011006242.1-	Adherence
-VFG051336-gb|WP_011006240.1-	Adherence
-VFG051337-gb|WP_011006241.1-	Adherence
-VFG051338-gb|WP_011006244.1-	Adherence
-VFG051339-gb|WP_011458285.1-	Adherence
-VFG051340-gb|WP_011458282.1-	Adherence
-VFG051341-gb|WP_011458283.1-	Adherence
-VFG051342-gb|WP_011458284.1-	Adherence
-VFG051343-gb|WP_041467996.1-	Adherence
-VFG051344-gb|WP_010892014.1-	Adherence
-VFG051345-gb|WP_010883108.1-	Adherence
-VFG051346-gb|WP_010883107.1-	Adherence
-VFG051347-gb|WP_010883106.1-	Adherence
-VFG051349-gb|WP_010883109.1-	Adherence
-VFG051351-gb|WP_010895328.1-	Adherence
-VFG051354-gb|WP_041466960.1-	Adherence
-VFG051357-gb|WP_010229975.1-	Adherence
-VFG051358-gb|WP_009873477.1-	Adherence
-VFG051359-gb|WP_011324913.1-	Adherence
-VFG051360-gb|NP_220392.1-	Adherence
-VFG051361-gb|WP_012263577.1-	Adherence
-VFG051362-gb|WP_011006243.1-	Adherence
-VFG051363-gb|WP_011458287.1-	Adherence
-VFG051365-gb|WP_010229977.1-	Adherence
-VFG051366-gb|WP_009873478.1-	Adherence
-VFG051367-gb|WP_011324914.1-	Adherence
-VFG051368-gb|NP_220393.1-	Adherence
-VFG051369-gb|WP_012263578.1-	Adherence
-VFG051370-gb|WP_011096949.1-	Adherence
-VFG051371-gb|WP_011096950.1-	Adherence
-VFG051372-gb|WP_041461316.1-	Adherence
-VFG051373-gb|WP_011096952.1-	Adherence
-VFG051374-gb|WP_011096953.1-	Adherence
-VFG051375-gb|WP_173024153.1-	Adherence
-VFG051376-gb|WP_011097191.1-	Adherence
-VFG051377-gb|WP_011006247.1-	Adherence
-VFG051378-gb|WP_011006248.1-	Adherence
-VFG051379-gb|WP_011006250.1-	Adherence
-VFG051380-gb|WP_011006251.1-	Adherence
-VFG051381-gb|WP_011006252.1-	Adherence
-VFG051382-gb|WP_011006253.1-	Adherence
-VFG051383-gb|WP_083747995.1-	Adherence
-VFG051384-gb|WP_011006581.1-	Adherence
-VFG051385-gb|WP_011458280.1-	Adherence
-VFG051386-gb|WP_011458271.1-	Adherence
-VFG051387-gb|WP_011458272.1-	Adherence
-VFG051388-gb|WP_011458275.1-	Adherence
-VFG051389-gb|WP_173023627.1-	Adherence
-VFG051390-gb|WP_010883094.1-	Adherence
-VFG051391-gb|WP_010883093.1-	Adherence
-VFG051392-gb|WP_010883092.1-	Adherence
-VFG051393-gb|WP_010892026.1-	Adherence
-VFG051394-gb|WP_010883090.1-	Adherence
-VFG051395-gb|WP_010892028.1-	Adherence
-VFG051396-gb|WP_010892029.1-	Adherence
-VFG051397-gb|WP_010892030.1-	Adherence
-VFG051398-gb|WP_010895264.1-	Adherence
-VFG051399-gb|WP_010882669.1-	Adherence
-VFG051400-gb|WP_010892177.1-	Adherence
-VFG051401-gb|WP_010883094.1-	Adherence
-VFG051402-gb|WP_010882660.1-	Adherence
-VFG051404-gb|WP_010895264.1-	Adherence
-VFG051405-gb|WP_046879168.1-	Adherence
-VFG051406-gb|WP_010883087.1-	Adherence
-VFG051407-gb|WP_010883088.1-	Adherence
-VFG051408-gb|WP_010883089.1-	Adherence
-VFG051409-gb|WP_010883090.1-	Adherence
-VFG051411-gb|WP_010882660.1-	Adherence
-VFG051421-gb|WP_010895262.1-	Adherence
-VFG051422-gb|WP_011126036.1-	Adherence
-VFG051424-gb|WP_010883087.1-	Adherence
-VFG051426-gb|WP_010892028.1-	Adherence
-VFG051427-gb|WP_010883090.1-	Adherence
-VFG051428-gb|WP_011126144.1-	Adherence
-VFG051429-gb|WP_010883092.1-	Adherence
-VFG051432-gb|WP_010229979.1-	Adherence
-VFG051433-gb|WP_009873479.1-	Adherence
-VFG051434-gb|WP_011324915.1-	Adherence
-VFG051435-gb|NP_220394.1-	Adherence
-VFG051436-gb|WP_012263579.1-	Adherence
-VFG051437-gb|WP_011096948.1-	Adherence
-VFG051438-gb|WP_011006246.1-	Adherence
-VFG051439-gb|WP_011458281.1-	Adherence
-VFG051440-gb|WP_010892022.1-	Adherence
-VFG051441-gb|WP_010883095.1-	Adherence
-VFG051442-gb|WP_010892022.1-	Adherence
-VFG051443-gb|WP_010883095.1-	Adherence
-VFG051444-gb|WP_010229984.1-	Adherence
-VFG051445-gb|WP_009873481.1-	Adherence
-VFG051446-gb|WP_011324917.1-	Adherence
-VFG051447-gb|NP_220396.1-	Adherence
-VFG051449-gb|WP_029589527.1-	Adherence
-VFG051450-gb|WP_013984953.1-	Adherence
-VFG051451-gb|WP_009872660.1-	Adherence
-VFG051453-gb|WP_011096885.1-	Adherence
-VFG051454-gb|WP_011006157.1-	Adherence
-VFG051455-gb|WP_011458368.1-	Adherence
-VFG051456-gb|WP_010883195.1-	Adherence
-VFG051459-gb|WP_011126183.1-	Adherence
-VFG051460-gb|WP_010904265.1-	Adherence
-VFG051461-gb|WP_009873292.1-	Adherence
-VFG051462-gb|WP_011324823.1-	Adherence
-VFG051463-gb|WP_012263536.1-	Adherence
-VFG051464-gb|WP_011096793.1-	Adherence
-VFG051465-gb|WP_011006020.1-	Adherence
-VFG051466-gb|WP_011458503.1-	Adherence
-VFG051467-gb|WP_010883333.1-	Adherence
-VFG051468-gb|WP_010883333.1-	Adherence
-VFG042679-gb|CAD56970-	Adherence
-VFG042680-gb|CAD56971-	Adherence
-VFG042681-gb|CAD56972-	Adherence
-VFG042682-gb|CAD56973-	Adherence
-VFG042683-gb|CAD56974-	Adherence
-VFG042684-gb|CAD56975-	Adherence
-VFG042685-gb|CAD56976-	Adherence
-VFG042686-gb|CAD56978-	Adherence
-VFG042687-gb|CAD56979-	Adherence
-VFG042688-gb|ADB25073-	Adherence
-VFG042689-gb|ADB25074-	Adherence
-VFG042690-gb|ADB25075-	Adherence
-VFG042691-gb|ADB25076-	Adherence
-VFG042692-gb|ADB25077-	Adherence
-VFG042719-gb|WP_012908071-	Adherence
-VFG042720-gb|WP_012908072-	Adherence
-VFG042721-gb|WP_012908073-	Adherence
-VFG042722-gb|WP_012908074-	Adherence
-VFG042723-gb|WP_012908075-	Adherence
-VFG042724-gb|WP_012908076-	Adherence
-VFG042895-gb|WP_148222149-	Adherence
-VFG042896-gb|WP_012908539-	Adherence
-VFG042897-gb|WP_167321453-	Adherence
-VFG042898-gb|WP_024133061-	Adherence
-VFG042899-gb|WP_012908542-	Adherence
-VFG042900-gb|WP_012908543-	Adherence
-VFG042901-gb|WP_012908544-	Adherence
-VFG042902-gb|WP_012908545-	Adherence
-VFG042903-gb|WP_012908546-	Adherence
-VFG042904-gb|WP_148222121-	Adherence
-VFG042905-gb|WP_012908548-	Adherence
-VFG042906-gb|WP_012908549-	Adherence
-VFG043582-gb|WP_012906815-	Adherence
-VFG012088-gb|WP_011861686-	Adherence
-VFG012089-gb|WP_011861682-	Adherence
-VFG012090-gb|WP_011098808-	Adherence
-VFG012091-gb|WP_011098796-	Adherence
-VFG012092-gb|WP_011098807-	Adherence
-VFG012093-gb|WP_011098810-	Adherence
-VFG012094-gb|WP_035125490-	Adherence
-VFG012095-gb|WP_003435012-	Adherence
-VFG012096-gb|WP_011722916-	Adherence
-VFG012097-gb|WP_003462314-	Adherence
-VFG012098-gb|WP_003454479-	Adherence
-VFG012099-gb|WP_011100542-	Adherence
-VFG012100-gb|WP_003357641-	Adherence
-VFG012101-gb|WP_010965990-	Adherence
-VFG012102-gb|WP_011967678-	Adherence
-VFG012103-gb|WP_003514589-	Adherence
-VFG012104-gb|WP_011861612-	Adherence
-VFG012105-gb|WP_011722031-	Adherence
-VFG012106-gb|WP_011010639-	Adherence
-VFG012107-gb|WP_011590967-	Adherence
-VFG012108-gb|WP_011592708-	Adherence
-VFG012109-gb|WP_035109596-	Adherence
-VFG012110-gb|WP_011986453-	Adherence
-VFG012111-gb|WP_010965410-	Adherence
-VFG012112-gb|WP_011968925-	Adherence
-VFG012113-gb|WP_003520265-	Adherence
-VFG019132-gb|WP_012343546-	Adherence
-VFG019133-gb|WP_003357641-	Adherence
-VFG019134-gb|WP_012422966-	Adherence
-VFG019135-gb|WP_003357641-	Adherence
-VFG019138-gb|WP_012342778-	Adherence
-VFG019139-gb|WP_015957534-	Adherence
-VFG019140-gb|WP_012423869-	Adherence
-VFG019141-gb|WP_012099937-	Adherence
-VFG042830-gb|WP_003451114-	Adherence
-VFG042831-gb|WP_011010635-	Adherence
-VFG042832-gb|WP_011010636-	Adherence
-VFG042833-gb|WP_011010855-	Adherence
-VFG042834-gb|WP_003454175-	Adherence
-VFG042835-gb|WP_003462275-	Adherence
-VFG042836-gb|WP_011010856-	Adherence
-VFG042837-gb|WP_011010857-	Adherence
-VFG042838-gb|WP_011010858-	Adherence
-VFG042839-gb|WP_011010859-	Adherence
-VFG042840-gb|WP_011010860-	Adherence
-VFG042841-gb|WP_011010861-	Adherence
-VFG042842-gb|WP_011010862-	Adherence
-VFG042843-gb|WP_003462279-	Adherence
-VFG042844-gb|WP_011010863-	Adherence
-VFG043440-gb|WP_011010006-	Adherence
-VFG050211-gb|WP_010968279-	Adherence
-VFG050212-gb|WP_011861707-	Adherence
-VFG050213-gb|WP_011861889-	Adherence
-VFG050214-gb|WP_011860844-	Adherence
-VFG050216-gb|WP_011861847-	Adherence
-VFG050217-gb|WP_011860976-	Adherence
-VFG002199-gb|WP_010935501-	Adherence
-VFG002200-gb|WP_010935502-	Adherence
-VFG002201-gb|WP_010935504-	Adherence
-VFG002202-gb|WP_010934132-	Adherence
-VFG002203-gb|WP_010934134-	Adherence
-VFG002204-gb|WP_010934135-	Adherence
-VFG002205-gb|WP_010935677-	Adherence
-VFG002206-gb|WP_010935680-	Adherence
-VFG002207-gb|WP_010935681-	Adherence
-VFG013665-gb|WP_006768895-	Adherence
-VFG013666-gb|WP_006769190-	Adherence
-VFG013667-gb|WP_006769188-	Adherence
-VFG013668-gb|WP_010935503-	Adherence
-VFG013669-gb|WP_011076064-	Adherence
-VFG013672-gb|WP_010934130-	Adherence
-VFG013674-gb|WP_011274070-	Adherence
-VFG013675-gb|WP_011898032-	Adherence
-VFG013676-gb|WP_010934133-	Adherence
-VFG013677-gb|WP_011274069-	Adherence
-VFG013679-gb|WP_035011812-	Adherence
-VFG013682-gb|WP_010935678-	Adherence
-VFG013683-gb|WP_011898033-	Adherence
-VFG013684-gb|WP_011898036-	Adherence
-VFG013685-gb|WP_010935679-	Adherence
-VFG013686-gb|WP_006769191-	Adherence
-VFG013687-gb|WP_049783621-	Adherence
-VFG013689-gb|WP_011898034-	Adherence
-VFG013691-gb|WP_010935545-	Adherence
-VFG013692-gb|WP_080561518-	Adherence
-VFG013693-gb|WP_010934306-	Adherence
-VFG013694-gb|WP_011274186-	Adherence
-VFG013695-gb|WP_011272780-	Adherence
-VFG013696-gb|WP_158306310-	Adherence
-VFG021776-gb|WP_014300987-	Adherence
-VFG021777	Adherence
-VFG021780-gb|WP_013242729-	Adherence
-VFG021781-gb|WP_014300978-	Adherence
-VFG021782-gb|WP_013242727-	Adherence
-VFG021783-gb|WP_013242758-	Adherence
-VFG021784-gb|WP_013242724-	Adherence
-VFG050289-gb|WP_010934515-	Adherence
-VFG050290-gb|WP_010934947-	Adherence
-VFG050291-gb|WP_014302131-	Adherence
-VFG050292-gb|WP_010935564-	Adherence
-VFG052267-gb|WP_010934066.1-	Adherence
-VFG052268-gb|WP_035109090.1-	Adherence
-VFG052269-gb|WP_011013456.1-	Adherence
-VFG052271-gb|WP_044027407.1-	Adherence
-VFG052272-gb|WP_011272837.1-	Adherence
-VFG052273-gb|WP_013240961.1-	Adherence
-VFG052274-gb|WP_004567343.1-	Adherence
-VFG052275-gb|WP_006768922.1-	Adherence
-VFG052276-gb|WP_011015458.1-	Adherence
-VFG052277-gb|WP_011266023.1-	Adherence
-VFG052278-gb|WP_011898017.1-	Adherence
-VFG052279-gb|WP_041479748.1-	Adherence
-VFG052280-gb|WP_041628076.1-	Adherence
-VFG052281-gb|WP_006768076.1-	Adherence
-VFG052282-gb|WP_011014937.1-	Adherence
-VFG052284-gb|WP_011897576.1-	Adherence
-VFG052285-gb|WP_011273928.1-	Adherence
-VFG052286-gb|WP_013242860.1-	Adherence
-VFG052287-gb|WP_006768073.1-	Adherence
-VFG052288-gb|WP_011014935.1-	Adherence
-VFG052290-gb|WP_011897574.1-	Adherence
-VFG042907-gb|WP_011927860-	Adherence
-VFG042908-gb|WP_011927861-	Adherence
-VFG042909-gb|WP_012030687-	Adherence
-VFG042910-gb|WP_167797402-	Adherence
-VFG042911-gb|WP_012030689-	Adherence
-VFG042912-gb|WP_012030690-	Adherence
-VFG042913-gb|WP_012030691-	Adherence
-VFG042914-gb|WP_012030772-	Adherence
-VFG042915-gb|WP_012030773-	Adherence
-VFG042916-gb|WP_012030866-	Adherence
-VFG042917-gb|WP_012031008-	Adherence
-VFG042918-gb|WP_012031009-	Adherence
-VFG042919-gb|WP_012031044-	Adherence
-VFG042920	Adherence
-VFG042921-gb|WP_012031207-	Adherence
-VFG042922-gb|WP_012031208-	Adherence
-VFG042923-gb|WP_012031209-	Adherence
-VFG042924-gb|WP_012031210-	Adherence
-VFG042925-gb|WP_012031211-	Adherence
-VFG042926-gb|WP_012031397-	Adherence
-VFG042927-gb|WP_012031398-	Adherence
-VFG042928-gb|WP_012031399-	Adherence
-VFG042929-gb|WP_012031400-	Adherence
-VFG042930-gb|WP_012031401-	Adherence
-VFG042931-gb|WP_012031410-	Adherence
-VFG042932-gb|WP_012031428-	Adherence
-VFG042933-gb|WP_012031429-	Adherence
-VFG042934-gb|WP_012031430-	Adherence
-VFG042935-gb|WP_012031518-	Adherence
-VFG042675-gb|BAC55512-	Adherence
-VFG042676-gb|BAC55513-	Adherence
-VFG042677-gb|BAD00163-	Adherence
-VFG042678-gb|BAD00164-	Adherence
-VFG002164-gb|WP_002395058-	Adherence
-VFG002165-gb|WP_002356954-	Adherence
-VFG002166-gb|WP_010714416-	Adherence
-VFG002171-gb|WP_011109430-	Adherence
-VFG002172-gb|WP_010710127-	Adherence
-VFG002173-gb|WP_010785625-	Adherence
-VFG002179-gb|AAD09858-	Adherence
-VFG042976-gb|WP_154081516-	Adherence
-VFG042977-gb|WP_002379309-	Adherence
-VFG042978-gb|WP_011109477-	Adherence
-VFG042979-gb|WP_002379311-	Adherence
-VFG042984-gb|ACI49668-	Adherence
-VFG042985-gb|ACI49669-	Adherence
-VFG042986-gb|ACI49673-	Adherence
-VFG042987-gb|ACI49670-	Adherence
-VFG042988-gb|ACI49671-	Adherence
-VFG042989-gb|ACI49672-	Adherence
-VFG042990-gb|ACI49664-	Adherence
-VFG042991-gb|ACI49665-	Adherence
-VFG042992-gb|ACI49666-	Adherence
-VFG042993-gb|ACI49667-	Adherence
-VFG042994-gb|AAZ68037-	Adherence
-VFG042995-gb|AAZ68038-	Adherence
-VFG042996-gb|AAZ68039-	Adherence
-VFG042997-gb|AAZ68040-	Adherence
-VFG042998-gb|AAZ68041-	Adherence
-VFG043441-gb|WP_002287386-	Adherence
-VFG043442-gb|WP_002398899-	Adherence
-VFG043443-gb|WP_002387667-	Adherence
-VFG043508-gb|WP_010706812-	Adherence
-VFG043509-gb|WP_011109555-	Adherence
-VFG043510-gb|WP_002369215-	Adherence
-VFG043518-gb|AAN12397-	Adherence
-VFG043530-gb|WP_002297336-	Adherence
-VFG045610-gb|WP_014387145-	Adherence
-VFG045611-gb|WP_020945019-	Adherence
-VFG045612-gb|WP_002356954-	Adherence
-VFG045613-gb|WP_002356954-	Adherence
-VFG045614-gb|WP_002286843-	Adherence
-VFG045615-gb|WP_002286843-	Adherence
-VFG045618-gb|WP_002391600-	Adherence
-VFG045619-gb|WP_014524990-	Adherence
-VFG045620-gb|WP_002321669-	Adherence
-VFG045623-gb|WP_033585060-	Adherence
-VFG045624-gb|WP_002289382-	Adherence
-VFG045625-gb|WP_014748741-	Adherence
-VFG045626-gb|WP_014748741-	Adherence
-VFG045629-gb|WP_010774232-	Adherence
-VFG045632-gb|WP_002286924-	Adherence
-VFG045631-gb|WP_002305699-	Adherence
-VFG045635-gb|WP_002296629-	Adherence
-VFG045637-gb|WP_002371619-	Adherence
-VFG045638-gb|WP_154017531-	Adherence
-VFG045643-gb|WP_002371618-	Adherence
-VFG045644-gb|WP_002413529-	Adherence
-VFG045646-gb|WP_020944906-	Adherence
-VFG045649-gb|WP_002358127-	Adherence
-VFG045650-gb|WP_002388874-	Adherence
-VFG045655-gb|WP_002358126-	Adherence
-VFG045656-gb|WP_002371340-	Adherence
-VFG043444-gb|BAC67689-	Adherence
-VFG043445-gb|BAC67690-	Adherence
-VFG000750-gb|WP_001261182-	Adherence
-VFG000751-gb|WP_000766020-	Adherence
-VFG000752-gb|WP_000594644-	Adherence
-VFG000755-gb|WP_000660204-	Adherence
-VFG000757-gb|WP_001158204-	Adherence
-VFG000760-gb|WP_000619594-	Adherence
-VFG000762-gb|WP_000896065-	Adherence
-VFG000839-gb|WP_001449026-	Adherence
-VFG000847-gb|AAA57454-	Adherence
-VFG000848-gb|AAA57453-	Adherence
-VFG000849-gb|AAA57452-	Adherence
-VFG000850-gb|AAA57451-	Adherence
-VFG000851-gb|AAB82330-	Adherence
-VFG000852-gb|AAD26595-	Adherence
-VFG000853-gb|AAD27810-	Adherence
-VFG000854-gb|AAD27809-	Adherence
-VFG000855-gb|AAM88298-	Adherence
-VFG000857-gb|AAM88296-	Adherence
-VFG000864-gb|CAA83535-	Adherence
-VFG000871-gb|WP_000790574-	Adherence
-VFG000872-gb|WP_000044711-	Adherence
-VFG000873-gb|WP_000695571-	Adherence
-VFG000874-gb|WP_000824100-	Adherence
-VFG000875-gb|WP_000066579-	Adherence
-VFG000876-gb|WP_000120946-	Adherence
-VFG000877-gb|WP_001244821-	Adherence
-VFG000878-gb|WP_000872015-	Adherence
-VFG000879-gb|WP_000832235-	Adherence
-VFG000880-gb|WP_000006206-	Adherence
-VFG000881-gb|WP_000930062-	Adherence
-VFG000882-gb|WP_000597756-	Adherence
-VFG000883-gb|WP_001239363-	Adherence
-VFG000884-gb|WP_000654937-	Adherence
-VFG000885-gb|WP_000265729-	Adherence
-VFG000886-gb|WP_000261297-	Adherence
-VFG000887-gb|WP_000597713-	Adherence
-VFG000888-gb|WP_000723799-	Adherence
-VFG000889-gb|WP_000113351-	Adherence
-VFG000890-gb|WP_000758683-	Adherence
-VFG000891-gb|WP_000006208-	Adherence
-VFG000892-gb|WP_000930062-	Adherence
-VFG000893-gb|WP_021528706-	Adherence
-VFG000894-gb|WP_001239363-	Adherence
-VFG000895-gb|WP_000654937-	Adherence
-VFG000901-gb|WP_000758684-	Adherence
-VFG000909-gb|WP_000768217-	Adherence
-VFG000910-gb|WP_000703304-	Adherence
-VFG000911-gb|WP_000975445-	Adherence
-VFG000912-gb|WP_001443207-	Adherence
-VFG000913-gb|WP_000237770-	Adherence
-VFG000914-gb|WP_000767894-	Adherence
-VFG000915-gb|WP_001234179-	Adherence
-VFG000942-gb|AAK16475-	Adherence
-VFG000943-gb|AAK16476-	Adherence
-VFG000944-gb|AAK16477-	Adherence
-VFG000945-gb|AAK16478-	Adherence
-VFG000946-gb|AAK16479-	Adherence
-VFG001424-gb|AAB65153-	Adherence
-VFG001425-gb|CAA54121-	Adherence
-VFG001426-gb|CAW30801-	Adherence
-VFG001427-gb|AAA23661-	Adherence
-VFG001428-gb|AAK16480-	Adherence
-VFG001429-gb|AAT07441-	Adherence
-VFG001430-gb|AAA23614-	Adherence
-VFG001431-gb|CAA11820-	Adherence
-VFG001432-gb|AAC45093-	Adherence
-VFG001433-gb|AAK09045-	Adherence
-VFG001434-gb|AAK09047-	Adherence
-VFG001435-gb|AAC41415-	Adherence
-VFG001436-gb|BAB62897-	Adherence
-VFG001437-gb|AAD30557-	Adherence
-VFG001438-gb|AAS89777-	Adherence
-VFG001439-gb|AAL31637-	Adherence
-VFG001446-gb|WP_000768218-	Adherence
-VFG001713-gb|WP_001298062-	Adherence
-VFG001731-gb|WP_001223352-	Adherence
-VFG002412-gb|WP_000716386-	Adherence
-VFG002413-gb|WP_000389022-	Adherence
-VFG002414-gb|WP_000730972-	Adherence
-VFG002415-gb|WP_001131063-	Adherence
-VFG002416-gb|WP_001265657-	Adherence
-VFG002417-gb|WP_001301550-	Adherence
-VFG012207-gb|WP_011478335-	Adherence
-VFG012208-gb|WP_001447126-	Adherence
-VFG012211-gb|WP_000758672-	Adherence
-VFG012212-gb|WP_000759063-	Adherence
-VFG012213-gb|WP_000758687-	Adherence
-VFG012216-gb|WP_000620430-	Adherence
-VFG012217-gb|WP_000620430-	Adherence
-VFG012218-gb|WP_000620429-	Adherence
-VFG012221-gb|WP_021572378-	Adherence
-VFG012222-gb|WP_001531938-	Adherence
